sample_id,shot,status,image,captured_at,device_serial,phone_name,error,DATASET_SPLIT,QUALITY_CLASS,DEFECT_TYPE,CAPTURE_INSTRUCTION,EXPECTED_EFFECT,HMAX,HC,BR,BS,LOOP_HZ,X_GAIN,Y_GAIN,X_OFFSET,Y_OFFSET,XY_COUPLING,ASYMMETRY,AMPLITUDE
IMG_0418,1,ok,images/IMG_0418.jpg,2026-08-13T23:29:11+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232907.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,385.893,65.752,0.6959,1.2597,208.164,1.0283,0.9119,-0.0263,0.0062,0.0177,0.0039,1605.0
IMG_0419,1,ok,images/IMG_0419.jpg,2026-08-13T23:29:18+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232914.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,415.397,52.546,0.5483,1.0588,181.599,0.9306,0.9451,0.0074,-0.0412,0.0273,-0.0104,1608.0
IMG_0420,1,ok,images/IMG_0420.jpg,2026-08-13T23:29:25+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232921.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,176.192,68.115,0.4443,1.3989,170.453,1.0609,0.9034,0.0389,-0.033,0.0155,0.0151,1424.0
IMG_0421,1,ok,images/IMG_0421.jpg,2026-08-13T23:29:31+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232927.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,200.163,73.505,0.3227,0.8514,192.431,0.9209,0.9281,0.0504,-0.0031,-0.04,-0.0177,1399.0
IMG_0422,1,ok,images/IMG_0422.jpg,2026-08-13T23:29:38+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232934.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,362.821,58.236,0.6937,0.9788,232.512,1.0704,1.0221,0.042,-0.0018,-0.0307,-0.018,1361.0
IMG_0423,1,ok,images/IMG_0423.jpg,2026-08-13T23:29:45+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232941.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,145.336,57.974,0.8823,1.6624,236.581,0.9908,0.9825,0.04,-0.0218,0.0348,0.0121,1437.0
IMG_0424,1,ok,images/IMG_0424.jpg,2026-08-13T23:29:52+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232948.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,276.613,45.842,1.0046,1.6129,208.163,0.9771,1.0091,0.02,0.0243,0.0017,-0.0013,1613.0
IMG_0425,1,ok,images/IMG_0425.jpg,2026-08-13T23:29:59+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232955.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,355.231,46.513,0.3207,1.7058,164.768,0.9566,0.99,-0.0195,-0.0077,0.032,-0.0084,1549.0
IMG_0426,1,ok,images/IMG_0426.jpg,2026-08-13T23:30:06+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233002.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,260.449,53.458,0.7456,1.0922,207.601,1.1348,1.0901,-0.038,0.7274,-0.0369,-0.0179,1483.0
IMG_0427,1,ok,images/IMG_0427.jpg,2026-08-13T23:30:12+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233009.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,278.598,50.982,1.0141,1.6299,202.701,1.0629,1.0208,-0.0562,-0.0553,0.0098,-0.0085,1462.0
IMG_0428,1,ok,images/IMG_0428.jpg,2026-08-13T23:30:19+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233015.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,177.558,35.668,0.8273,0.9484,236.536,0.9944,0.9649,0.0413,-0.0022,0.0095,-0.0175,1562.0
IMG_0429,1,ok,images/IMG_0429.jpg,2026-08-13T23:30:26+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233022.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,77.665,6.241,0.4966,1.0121,156.584,1.464,1.6367,-0.001,-0.0474,-0.0384,-0.0037,1738.0
IMG_0430,1,ok,images/IMG_0430.jpg,2026-08-13T23:30:33+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233029.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,381.348,67.337,0.2299,0.8147,190.685,1.0986,0.9795,-0.0018,-0.0336,0.3466,-0.2486,1499.0
IMG_0431,1,ok,images/IMG_0431.jpg,2026-08-13T23:30:40+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233036.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,185.991,20.569,1.0397,1.6431,154.778,0.9135,0.9595,-0.008,-0.0212,0.0122,-0.0082,1481.0
IMG_0432,1,ok,images/IMG_0432.jpg,2026-08-13T23:30:47+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233043.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,61.381,13.378,0.5773,0.8058,233.166,1.5664,1.7716,0.0465,0.0427,0.0394,-0.004,1862.0
IMG_0433,1,ok,images/IMG_0433.jpg,2026-08-13T23:30:53+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233050.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,173.565,21.238,1.1395,1.7011,150.522,0.6058,0.7426,-0.0399,-0.0005,-0.013,-0.0145,578.0
IMG_0434,1,ok,images/IMG_0434.jpg,2026-08-13T23:31:00+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233056.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,247.982,72.996,0.9404,1.4286,236.905,1.0936,1.0009,-0.0338,0.0466,-0.0062,-0.0037,1500.0
IMG_0435,1,ok,images/IMG_0435.jpg,2026-08-13T23:31:07+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233103.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,59.859,9.735,0.2604,0.8977,217.156,0.9599,1.0148,-0.0312,-0.0241,0.1896,0.2334,1419.0
IMG_0436,1,ok,images/IMG_0436.jpg,2026-08-13T23:31:14+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233110.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,153.672,42.244,1.0753,1.5651,181.279,0.3697,0.5647,0.0333,-0.0399,0.0356,-0.0087,354.0
IMG_0437,1,ok,images/IMG_0437.jpg,2026-08-13T23:31:21+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233117.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,348.088,53.358,0.5586,1.5631,152.632,1.4142,1.4739,-0.0113,-0.0461,-0.0159,-0.0135,1737.0
IMG_0438,1,ok,images/IMG_0438.jpg,2026-08-13T23:31:28+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233124.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,347.014,74.341,1.1818,1.3919,153.357,1.0871,1.003,0.0473,0.0069,0.0032,-0.0226,1418.0
IMG_0439,1,ok,images/IMG_0439.jpg,2026-08-13T23:31:34+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233130.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,231.175,26.531,0.3823,1.5615,234.619,1.5063,1.6452,-0.0361,0.0273,-0.0339,0.0199,1765.0
IMG_0440,1,ok,images/IMG_0440.jpg,2026-08-13T23:31:41+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233137.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,231.866,52.833,0.6695,1.6177,234.633,0.9931,1.0889,-0.0559,-0.0287,-0.0251,-0.0088,1420.0
IMG_0441,1,ok,images/IMG_0441.jpg,2026-08-13T23:31:48+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233144.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,131.576,54.757,0.7342,0.8359,193.069,1.0173,0.9089,0.0506,-0.0356,-0.0183,0.0247,1441.0
IMG_0442,1,ok,images/IMG_0442.jpg,2026-08-13T23:31:55+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233151.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,145.563,26.489,0.5005,0.8921,167.925,0.5844,0.6858,-0.0039,0.014,0.0136,-0.0154,445.0
IMG_0443,1,ok,images/IMG_0443.jpg,2026-08-13T23:32:02+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233158.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,278.543,47.162,0.8564,1.6126,236.785,0.9348,1.0912,0.0202,-0.0519,0.0086,-0.0101,1379.0
IMG_0444,1,ok,images/IMG_0444.jpg,2026-08-13T23:32:09+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233205.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,249.058,25.006,0.7527,0.935,172.567,1.0084,1.0994,0.0189,-0.0062,-0.0135,-0.0196,1489.0
IMG_0445,1,ok,images/IMG_0445.jpg,2026-08-13T23:32:16+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233212.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,140.663,22.198,0.4228,1.1275,220.606,1.495,1.7768,-0.0174,-0.0366,0.0044,-0.0209,1783.0
IMG_0446,1,ok,images/IMG_0446.jpg,2026-08-13T23:32:23+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233219.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,310.778,70.79,0.5499,1.193,181.592,1.6679,1.8586,0.0528,-0.0189,-0.0072,0.0156,1765.0
IMG_0447,1,ok,images/IMG_0447.jpg,2026-08-13T23:32:29+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233226.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,400.768,51.441,0.7107,1.305,158.934,1.3334,1.2021,-0.7518,0.6856,0.0048,-0.0101,1555.0
IMG_0448,1,ok,images/IMG_0448.jpg,2026-08-13T23:32:36+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233232.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,88.859,10.615,0.6818,1.4929,198.496,0.9397,0.9777,-0.0292,0.0063,0.0131,-0.01,1573.0
IMG_0449,1,ok,images/IMG_0449.jpg,2026-08-13T23:32:43+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233239.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,119.844,24.052,0.6025,1.25,217.539,0.9572,1.0955,0.0149,-0.031,0.011,0.0103,1510.0
IMG_0450,1,ok,images/IMG_0450.jpg,2026-08-13T23:32:50+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233246.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,209.816,29.242,0.6813,1.283,191.09,0.9506,0.9283,0.0428,-0.023,-0.0104,-0.0187,1450.0
IMG_0451,1,ok,images/IMG_0451.jpg,2026-08-13T23:32:57+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233253.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,162.822,32.066,0.6582,1.2723,187.943,1.0626,0.9311,-0.0009,0.0296,0.0072,0.0172,1455.0
IMG_0452,1,ok,images/IMG_0452.jpg,2026-08-13T23:33:03+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233300.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,325.058,55.045,0.5434,1.6352,215.047,0.5673,0.466,0.0343,-0.0545,-0.0129,-0.019,654.0
IMG_0453,1,ok,images/IMG_0453.jpg,2026-08-13T23:33:10+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233306.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,235.08,66.522,1.2182,1.6617,161.484,1.319,1.2824,0.6592,-0.5944,-0.0377,0.0174,1591.0
IMG_0454,1,ok,images/IMG_0454.jpg,2026-08-13T23:33:17+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233313.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,410.828,54.807,0.6874,0.8273,239.423,1.0955,1.0786,0.0069,0.0462,0.2166,0.2742,1523.0
IMG_0455,1,ok,images/IMG_0455.jpg,2026-08-13T23:33:24+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233320.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,49.825,16.181,0.7936,0.9743,150.112,0.9674,0.9295,0.0106,-0.0019,0.0263,-0.0125,1481.0
IMG_0456,1,ok,images/IMG_0456.jpg,2026-08-13T23:33:31+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233327.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,283.315,55.302,0.2679,1.2305,165.942,1.0595,0.9028,-0.0593,0.0585,0.0058,-0.0231,1565.0
IMG_0457,1,ok,images/IMG_0457.jpg,2026-08-13T23:33:38+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233334.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,175.461,45.481,0.7749,1.0593,213.75,0.9537,1.0592,-0.0267,0.0111,-0.0003,-0.0154,1428.0
IMG_0458,1,ok,images/IMG_0458.jpg,2026-08-13T23:33:45+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233341.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,59.893,7.847,0.5209,0.8239,228.244,1.6941,1.7925,-0.004,-0.032,0.0048,0.0118,1740.0
IMG_0459,1,ok,images/IMG_0459.jpg,2026-08-13T23:33:51+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233347.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,373.667,41.921,0.6333,0.7244,203.388,1.5423,1.41,0.0319,-0.047,-0.002,-0.0083,1747.0
IMG_0460,1,ok,images/IMG_0460.jpg,2026-08-13T23:33:58+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233354.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,255.895,54.29,0.5696,0.9009,217.29,1.1058,1.2875,-0.7014,0.4946,0.0116,-0.0019,1427.0
IMG_0461,1,ok,images/IMG_0461.jpg,2026-08-13T23:34:05+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233401.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,357.095,38.888,0.2205,1.1855,235.864,0.9462,0.9242,0.0424,0.0435,0.0315,-0.0196,1380.0
IMG_0462,1,ok,images/IMG_0462.jpg,2026-08-13T23:34:12+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233408.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,145.798,47.307,0.6943,1.1966,187.794,0.9692,1.0392,0.0228,0.0201,-0.2804,0.1521,1584.0
IMG_0463,1,ok,images/IMG_0463.jpg,2026-08-13T23:34:19+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233415.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,348.484,41.122,0.744,1.2593,159.772,1.0152,0.9798,0.0268,0.0445,0.2137,-0.1635,1624.0
IMG_0464,1,ok,images/IMG_0464.jpg,2026-08-13T23:34:26+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233422.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,391.465,55.608,0.3644,1.1467,160.606,1.0938,0.921,-0.0126,0.0242,-0.0398,0.0135,1462.0
IMG_0465,1,ok,images/IMG_0465.jpg,2026-08-13T23:34:33+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233429.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,291.346,69.986,0.3778,0.8401,211.604,1.393,1.2282,0.0194,-0.4914,-0.0288,-0.0088,1376.0
IMG_0466,1,ok,images/IMG_0466.jpg,2026-08-13T23:34:39+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233435.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,128.221,52.318,0.3848,0.9988,208.922,0.9367,1.087,-0.0269,-0.0041,-0.0145,-0.0061,1437.0
IMG_0467,1,ok,images/IMG_0467.jpg,2026-08-13T23:34:46+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233442.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,183.308,58.855,0.2957,0.7156,211.09,0.9615,0.9382,-0.0048,-0.03,-0.2728,-0.1229,1650.0
IMG_0468,1,ok,images/IMG_0468.jpg,2026-08-13T23:34:53+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233449.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,142.877,15.836,0.5621,1.0755,167.347,0.4766,0.7301,-0.037,-0.0022,-0.0309,-0.0086,639.0
IMG_0469,1,ok,images/IMG_0469.jpg,2026-08-13T23:35:00+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233456.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,81.055,9.036,0.8977,1.1935,211.386,1.0694,1.0445,0.0251,0.008,-0.0014,0.0161,1631.0
IMG_0470,1,ok,images/IMG_0470.jpg,2026-08-13T23:35:07+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233503.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,175.324,34.375,0.5881,0.7089,184.509,0.9927,0.9594,-0.0327,0.0334,0.0327,0.0168,1441.0
IMG_0471,1,ok,images/IMG_0471.jpg,2026-08-13T23:35:14+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233510.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,396.333,45.475,0.3985,1.0389,150.979,1.0682,0.9589,0.0118,0.0042,-0.0019,-0.021,1596.0
IMG_0472,1,ok,images/IMG_0472.jpg,2026-08-13T23:35:21+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233517.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,191.873,71.677,0.9482,1.3087,179.791,1.0481,1.0223,-0.0454,-0.0362,0.008,0.0232,1628.0
IMG_0473,1,ok,images/IMG_0473.jpg,2026-08-13T23:35:27+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233523.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,297.04,35.351,0.4256,0.8578,162.725,0.9899,0.9082,0.0308,0.0313,0.0055,0.0125,1500.0
IMG_0474,1,ok,images/IMG_0474.jpg,2026-08-13T23:35:34+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233530.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,112.954,12.784,0.9372,1.601,186.553,1.321,1.2071,-0.0289,-0.4925,-0.0261,-0.0048,1608.0
IMG_0475,1,ok,images/IMG_0475.jpg,2026-08-13T23:35:41+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233537.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,235.857,26.339,0.2256,0.8257,238.518,1.0515,1.096,-0.0262,0.047,0.0341,0.0069,1458.0
IMG_0476,1,ok,images/IMG_0476.jpg,2026-08-13T23:35:48+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233544.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,258.651,62.8,0.5982,1.2619,188.974,0.9681,1.0726,0.0248,-0.0212,0.1912,-0.2746,1504.0
IMG_0477,1,ok,images/IMG_0477.jpg,2026-08-13T23:35:55+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233551.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,123.957,24.679,0.9314,1.7379,229.141,0.9406,1.0469,-0.0591,-0.029,0.0115,-0.0104,1642.0
IMG_0478,1,ok,images/IMG_0478.jpg,2026-08-13T23:36:01+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233557.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,393.666,70.301,0.7651,1.79,165.737,1.0213,1.0743,-0.0533,0.0173,-0.0321,-0.0123,1637.0
IMG_0479,1,ok,images/IMG_0479.jpg,2026-08-13T23:36:08+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233604.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,227.156,32.936,0.5501,1.1202,225.193,1.054,1.122,0.6995,0.0526,0.0347,-0.0057,1387.0
IMG_0480,1,ok,images/IMG_0480.jpg,2026-08-13T23:36:15+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233611.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,228.403,34.707,0.4708,1.2616,206.256,1.0556,0.9425,-0.0314,0.0479,-0.0225,-0.0152,1536.0
IMG_0481,1,ok,images/IMG_0481.jpg,2026-08-13T23:36:22+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233618.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,52.73,13.43,0.7839,1.0379,204.955,1.0778,0.999,0.0458,-0.0547,0.0326,0.0011,1639.0
IMG_0482,1,ok,images/IMG_0482.jpg,2026-08-13T23:36:29+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233625.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,161.623,19.142,0.7979,0.9419,203.108,0.9643,1.045,-0.0184,0.0585,0.0055,0.0099,1459.0
IMG_0483,1,ok,images/IMG_0483.jpg,2026-08-13T23:36:36+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233631.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,288.963,64.616,0.403,0.7884,207.743,0.9451,1.0528,0.0045,-0.0084,-0.0355,0.0059,1514.0
IMG_0484,1,ok,images/IMG_0484.jpg,2026-08-13T23:36:42+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233638.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,277.786,40.489,0.5005,1.2742,190.138,0.936,0.9961,-0.0342,0.0157,0.015,0.0073,1525.0
IMG_0485,1,ok,images/IMG_0485.jpg,2026-08-13T23:36:49+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233645.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,137.444,42.976,0.84,1.6695,222.31,1.0437,1.0877,-0.0151,0.0187,-0.2914,0.2343,1441.0
IMG_0486,1,ok,images/IMG_0486.jpg,2026-08-13T23:36:56+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233652.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,183.024,23.697,0.4786,1.4273,178.432,1.083,1.0011,0.0161,-0.0457,-0.0101,0.0085,1447.0
IMG_0487,1,ok,images/IMG_0487.jpg,2026-08-13T23:37:03+08:00,SSGA9X75RSPRSOEE,IMG_20260813_233659.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,62.184,9.18,1.0546,1.6327,238.086,0.9659,0.9765,-0.0237,0.0308,-0.0122,-0.0011,1581.0
