sample_id,DATASET_SPLIT,QUALITY_CLASS,DEFECT_TYPE,CAPTURE_INSTRUCTION,EXPECTED_EFFECT,HMAX,HC,BR,BS,LOOP_HZ,X_GAIN,Y_GAIN,X_OFFSET,Y_OFFSET,XY_COUPLING,ASYMMETRY,AMPLITUDE,hc_negative_div,hc_positive_div,br_positive_div,br_negative_div,h_bias_div,br_bias_div,hc_half_span_div,br_half_span_div,h_extreme_positive_div,b_extreme_positive_div,h_extreme_negative_div,b_extreme_negative_div,grid_origin_x_px,grid_origin_y_px,x_pixels_per_div,y_pixels_per_div,mask,roi_xyxy_source,threshold,predicted_pixels,mean_probability,max_probability
IMG_0291,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,202.66,51.167,0.4123,1.7257,219.791,0.9096,0.959,-0.0352,0.0454,-0.0212,0.0018,1470.0,0.173418,1.493671,-0.164557,-1.392405,0.833544,-0.778481,0.660127,0.613924,2.113924,0.493671,-2.177215,-2.075949,272.0,308.0,79.0,79.0,masks_640x600/IMG_0291.png,"2059,404,3800,2054",0.5,8757,0.023463,0.999545
IMG_0292,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,377.128,70.994,0.7281,1.675,236.364,1.0264,1.0361,-0.0079,-0.0398,-0.0214,0.0098,1495.0,-0.037975,1.012658,0.139241,-2.265823,0.487342,-1.063291,0.525316,1.202532,-0.468354,-2.924051,0.658228,1.050633,272.0,308.0,79.0,79.0,masks_640x600/IMG_0292.png,"2059,404,3800,2054",0.5,10533,0.028141,0.999673
IMG_0293,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,222.575,53.546,0.6308,0.7862,157.949,0.9025,1.0637,-0.0105,0.0001,0.0004,0.0174,1478.0,-0.341772,0.78481,1.189873,-3.012658,0.221519,-0.911392,0.563291,2.101266,-0.063291,-3.139241,0.189873,1.468354,272.0,308.0,79.0,79.0,masks_640x600/IMG_0293.png,"2059,404,3800,2054",0.5,10135,0.02703,0.999471
IMG_0294,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,135.908,20.244,0.9428,1.2163,207.299,1.0173,0.9042,-0.0259,0.0565,0.005,0.0029,1409.0,-0.240506,0.531646,0.898734,-2.451899,0.14557,-0.776582,0.386076,1.675316,-0.050633,-2.582278,0.113924,1.101266,272.0,308.0,79.0,79.0,masks_640x600/IMG_0294.png,"2059,404,3800,2054",0.5,9260,0.024646,0.999548
IMG_0295,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,230.617,69.683,1.0963,1.3176,221.66,1.0701,0.9473,-0.0057,-0.014,-0.0008,-0.0021,1507.0,-0.493671,1.173418,0.987342,-2.949367,0.339873,-0.981013,0.833544,1.968354,0.037975,-2.936709,0.088608,1.088608,272.0,308.0,79.0,79.0,masks_640x600/IMG_0295.png,"2059,404,3800,2054",0.5,10796,0.028871,0.999637
IMG_0296,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,128.954,26.214,0.5975,0.8898,152.085,1.129,1.1748,-0.4949,0.6089,-0.0353,0.0056,1589.0,-2.050633,-0.759494,1.746835,1.64557,-1.405063,1.696203,0.64557,0.050633,-1.544304,-1.936709,-1.56962,1.746835,272.0,308.0,79.0,79.0,masks_640x600/IMG_0296.png,"2059,404,3800,2054",0.5,8771,0.023455,0.999592
IMG_0297,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,118.018,12.594,0.4245,0.7621,176.643,0.9518,0.916,-0.0303,0.0458,-0.0094,0.0198,1397.0,-0.113924,0.417722,0.56962,-2.075949,0.151899,-0.753165,0.265823,1.322785,-0.265823,-2.620253,0.329114,1.177215,272.0,308.0,79.0,79.0,masks_640x600/IMG_0297.png,"2059,404,3800,2054",0.5,9375,0.024884,0.999553
IMG_0298,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,336.603,72.491,0.483,1.1876,170.321,1.0591,1.0222,0.0112,-0.0269,0.0086,-0.0213,1594.0,0.0,1.253165,0.032911,-2.316456,0.626582,-1.141772,0.626582,1.174684,-0.493671,-2.924051,0.721519,0.924051,272.0,308.0,79.0,79.0,masks_640x600/IMG_0298.png,"2059,404,3800,2054",0.5,11413,0.030513,0.999667
IMG_0299,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,232.795,39.161,0.5943,1.4437,212.357,0.6482,0.6894,-0.0329,-0.0002,-0.0127,0.0041,345.0,,,-0.708861,-1.202532,,-0.955696,,0.246835,-0.025316,-1.265823,-0.632911,-0.936709,272.0,308.0,79.0,79.0,masks_640x600/IMG_0299.png,"2059,404,3800,2054",0.5,1611,0.004447,0.997223
IMG_0300,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,332.788,63.73,0.5682,1.6585,157.593,0.9618,0.9451,-0.046,0.0096,0.03,-0.0007,1378.0,0.012658,0.936709,0.0,-1.64557,0.474684,-0.822785,0.462025,0.822785,-0.481013,-2.278481,0.481013,0.607595,272.0,308.0,79.0,79.0,masks_640x600/IMG_0300.png,"2059,404,3800,2054",0.5,9134,0.024398,0.999629
IMG_0301,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,47.704,18.873,0.7123,0.9726,194.463,0.9758,0.9024,-0.0224,0.0253,-0.0277,-0.0181,1648.0,-0.683544,1.506329,0.962025,-2.683544,0.411392,-0.860759,1.094937,1.822785,-0.037975,-2.746835,0.037975,1.012658,272.0,308.0,79.0,79.0,masks_640x600/IMG_0301.png,"2059,404,3800,2054",0.5,11249,0.030145,0.999665
IMG_0302,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,244.529,31.89,0.1828,0.8601,199.268,1.3878,1.3508,-0.4994,0.5865,0.0205,0.0107,1490.0,-1.987342,-1.012658,1.582278,1.464557,-1.5,1.523418,0.487342,0.058861,2.202532,1.455696,-0.962025,1.582278,272.0,308.0,79.0,79.0,masks_640x600/IMG_0302.png,"2059,404,3800,2054",0.5,8175,0.021854,0.999685
IMG_0303,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,115.64,29.934,0.285,1.1815,180.892,0.9154,1.06,0.0061,0.041,-0.017,-0.0234,1555.0,0.177215,1.518987,-0.177215,-1.620253,0.848101,-0.898734,0.670886,0.721519,-0.012658,-1.64557,-2.21519,-2.253165,272.0,308.0,79.0,79.0,masks_640x600/IMG_0303.png,"2059,404,3800,2054",0.5,9842,0.026337,0.999542
IMG_0304,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,286.403,52.112,0.7192,1.4815,187.067,0.9024,0.9787,-0.0454,0.0488,-0.024,-0.0065,1478.0,-0.21519,0.658228,0.556962,-1.962025,0.221519,-0.702532,0.436709,1.259494,-0.531646,-2.78481,0.392405,1.139241,272.0,308.0,79.0,79.0,masks_640x600/IMG_0304.png,"2059,404,3800,2054",0.5,9833,0.026188,0.999595
IMG_0305,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,45.396,9.369,1.1298,1.2993,188.95,1.0913,1.0757,0.001,0.0249,-0.0344,0.009,1540.0,-0.392405,0.822785,1.468354,-3.253165,0.21519,-0.892405,0.607595,2.360759,-0.050633,-3.35443,0.126582,1.632911,272.0,308.0,79.0,79.0,masks_640x600/IMG_0305.png,"2059,404,3800,2054",0.5,11042,0.029468,0.999296
IMG_0306,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,126.172,23.551,0.8583,1.2114,152.366,1.0925,0.9176,-0.023,-0.0538,0.0008,0.0164,1588.0,-0.278481,0.867089,0.735443,-2.772152,0.294304,-1.018354,0.572785,1.753797,-0.227848,-3.075949,0.21519,1.050633,272.0,308.0,79.0,79.0,masks_640x600/IMG_0306.png,"2059,404,3800,2054",0.5,10993,0.029327,0.999565
IMG_0307,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,145.4,42.153,1.2806,1.7999,193.44,1.0736,0.9469,-0.0327,-0.0535,-0.0089,-0.0199,1472.0,-0.379747,1.189873,0.629114,-2.721519,0.405063,-1.046203,0.78481,1.675316,-0.025316,-2.772152,0.113924,0.759494,272.0,308.0,79.0,79.0,masks_640x600/IMG_0307.png,"2059,404,3800,2054",0.5,10511,0.028049,0.999638
IMG_0308,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,175.883,25.858,0.1771,0.7472,214.958,1.0089,1.0673,0.0362,-0.0071,-0.0241,-0.0225,1576.0,0.303797,1.151899,-0.43038,-1.924051,0.727848,-1.177215,0.424051,0.746835,-0.810127,-2.898734,1.063291,0.911392,272.0,308.0,79.0,79.0,masks_640x600/IMG_0308.png,"2059,404,3800,2054",0.5,10850,0.029033,0.999638
IMG_0309,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,102.49,17.809,0.2525,1.1103,183.839,0.9523,1.0168,0.0313,-0.0406,0.0306,0.0026,1488.0,0.43038,1.329114,-0.540506,-1.835443,0.879747,-1.187975,0.449367,0.647468,-0.392405,-2.291139,0.886076,0.506329,272.0,308.0,79.0,79.0,masks_640x600/IMG_0309.png,"2059,404,3800,2054",0.5,9781,0.026141,0.999602
IMG_0310,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,239.138,51.339,0.5552,1.6661,170.323,0.9754,1.054,-0.0227,0.0396,-0.0139,0.0148,1639.0,-0.139241,1.113924,0.240506,-1.822785,0.487342,-0.791139,0.626582,1.031646,-0.493671,-2.443038,0.683544,1.088608,272.0,308.0,79.0,79.0,masks_640x600/IMG_0310.png,"2059,404,3800,2054",0.5,11327,0.030307,0.999641
IMG_0311,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,256.564,71.646,0.845,1.5745,202.028,1.1426,1.3756,0.7778,0.0431,0.0392,0.0167,1416.0,1.417722,2.405063,-3.025316,-3.253165,1.911392,-3.139241,0.493671,0.113924,1.392405,-3.177215,2.139241,1.392405,272.0,308.0,79.0,79.0,masks_640x600/IMG_0311.png,"2059,404,3800,2054",0.5,8839,0.023572,0.999603
IMG_0312,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,76.344,9.201,0.5509,0.7616,220.985,0.9044,0.9337,-0.0347,-0.007,0.0253,-0.0228,1576.0,-0.202532,0.417722,0.911392,-2.708861,0.107595,-0.898734,0.310127,1.810127,-0.227848,-3.202532,0.240506,1.341772,272.0,308.0,79.0,79.0,masks_640x600/IMG_0312.png,"2059,404,3800,2054",0.5,11250,0.029806,0.999396
IMG_0313,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,75.239,14.492,0.726,1.6577,180.12,1.3909,1.4513,0.0245,-0.0013,0.0362,0.0008,1805.0,-0.316456,1.303797,0.797468,-3.101266,0.493671,-1.151899,0.810127,1.949367,-0.35443,-3.670886,0.746835,2.037975,272.0,308.0,79.0,79.0,masks_640x600/IMG_0313.png,"2059,404,3800,2054",0.5,10546,0.028289,0.99948
IMG_0314,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,192.682,24.762,0.3552,1.5798,203.382,0.996,0.9735,-0.0146,-0.0176,-0.0242,0.0145,1637.0,0.202532,1.025316,-0.287342,-1.658228,0.613924,-0.972785,0.411392,0.685443,-0.56962,-2.417722,0.911392,0.860759,272.0,308.0,79.0,79.0,masks_640x600/IMG_0314.png,"2059,404,3800,2054",0.5,10725,0.028607,0.999645
IMG_0315,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,120.974,41.149,0.6813,1.1128,218.02,0.9534,0.9522,-0.0348,0.0317,0.0323,-0.0216,1385.0,-0.35443,1.151899,0.544304,-2.227848,0.398734,-0.841772,0.753165,1.386076,-0.037975,-2.291139,0.063291,0.632911,272.0,308.0,79.0,79.0,masks_640x600/IMG_0315.png,"2059,404,3800,2054",0.5,9692,0.025887,0.999669
IMG_0316,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,86.238,23.696,0.5769,1.1373,170.628,1.0023,0.9138,0.0203,0.0546,-0.0294,0.0154,1566.0,-0.21519,1.316456,0.358228,-2.139241,0.550633,-0.890506,0.765823,1.248734,-0.012658,-2.177215,0.531646,0.962025,272.0,308.0,79.0,79.0,masks_640x600/IMG_0316.png,"2059,404,3800,2054",0.5,10649,0.028411,0.999626
IMG_0317,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,223.591,63.399,0.7046,1.6585,152.037,0.9316,1.0466,-0.0531,0.0566,-0.0285,-0.0063,1521.0,-0.329114,1.101266,0.506329,-1.860759,0.386076,-0.677215,0.71519,1.183544,-0.481013,-2.443038,0.455696,1.012658,272.0,308.0,79.0,79.0,masks_640x600/IMG_0317.png,"2059,404,3800,2054",0.5,10352,0.027643,0.999687
IMG_0318,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,354.559,71.273,1.3569,1.5427,182.011,1.0657,1.1984,-0.7081,0.6316,0.0388,-0.0188,1546.0,-2.417722,-1.253165,1.658228,1.556962,-1.835443,1.607595,0.582278,0.050633,-1.835443,-2.189873,-2.139241,1.696203,272.0,308.0,79.0,79.0,masks_640x600/IMG_0318.png,"2059,404,3800,2054",0.5,8262,0.022142,0.999416
IMG_0319,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,134.79,15.236,1.0778,1.4605,208.553,1.0198,0.934,-0.0153,0.0552,0.0155,0.0063,1553.0,-0.189873,0.468354,1.025316,-2.620253,0.139241,-0.797468,0.329114,1.822785,-0.151899,-2.949367,0.278481,1.518987,272.0,308.0,79.0,79.0,masks_640x600/IMG_0319.png,"2059,404,3800,2054",0.5,10251,0.027383,0.999551
IMG_0320,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,102.425,31.901,0.9624,1.6537,213.661,0.988,0.9431,0.0569,-0.0264,-0.0062,0.0241,1541.0,-0.113924,1.556962,0.227848,-2.594937,0.721519,-1.183544,0.835443,1.411392,-0.037975,-2.670886,0.481013,0.822785,272.0,308.0,79.0,79.0,masks_640x600/IMG_0320.png,"2059,404,3800,2054",0.5,10630,0.028411,0.999605
IMG_0321,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,188.168,64.066,0.4482,1.7313,193.805,1.0721,1.0276,-0.0035,0.0596,0.0202,-0.0046,1507.0,0.101266,2.063291,-0.088608,-1.506329,1.082278,-0.797468,0.981013,0.708861,2.493671,0.316456,-2.417722,-1.822785,272.0,308.0,79.0,79.0,masks_640x600/IMG_0321.png,"2059,404,3800,2054",0.5,10013,0.026815,0.99945
IMG_0322,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,229.713,60.43,0.4326,1.2214,194.966,1.8397,1.5623,0.0405,-0.0137,0.0047,-0.0187,1821.0,-0.493671,2.455696,0.531646,-2.848101,0.981013,-1.158228,1.474684,1.689873,-0.050633,-2.911392,0.063291,0.607595,272.0,308.0,79.0,79.0,masks_640x600/IMG_0322.png,"2059,404,3800,2054",0.5,11881,0.031814,0.999056
IMG_0323,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,238.222,45.639,0.4082,1.1343,153.24,1.0177,0.9676,0.0444,-0.0429,-0.0285,-0.0072,1586.0,0.21519,1.329114,-0.303797,-2.265823,0.772152,-1.28481,0.556962,0.981013,-0.316456,-2.64557,0.78481,0.708861,272.0,308.0,79.0,79.0,masks_640x600/IMG_0323.png,"2059,404,3800,2054",0.5,10704,0.028617,0.999576
IMG_0324,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,419.614,55.21,1.2873,1.6435,211.471,0.9716,1.029,0.0168,-0.0499,0.0113,-0.0128,1509.0,-0.101266,0.594937,0.727848,-3.208861,0.246835,-1.240506,0.348101,1.968354,-0.037975,-3.379747,0.341772,1.392405,272.0,308.0,79.0,79.0,masks_640x600/IMG_0324.png,"2059,404,3800,2054",0.5,10389,0.027637,0.999604
IMG_0325,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,225.921,71.51,1.0315,1.2506,228.308,1.3063,1.0562,0.0234,0.6006,-0.0301,0.0211,1602.0,-1.227848,1.025316,1.746835,-1.708861,-0.101266,0.018987,1.126582,1.727848,0.291139,-1.455696,-0.582278,1.759494,272.0,308.0,79.0,79.0,masks_640x600/IMG_0325.png,"2059,404,3800,2054",0.5,9736,0.026106,0.999519
IMG_0326,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,181.38,35.513,0.2776,1.1605,234.076,0.9285,0.9886,-0.0291,0.0035,-0.0046,-0.0246,1403.0,0.253165,1.189873,-0.283544,-1.531646,0.721519,-0.907595,0.468354,0.624051,-0.341772,-1.936709,0.531646,0.278481,272.0,308.0,79.0,79.0,masks_640x600/IMG_0326.png,"2059,404,3800,2054",0.5,8792,0.023503,0.999634
IMG_0327,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,224.229,50.481,0.8818,1.2871,224.634,1.2515,1.2711,0.0354,0.6462,0.0147,-0.0129,1375.0,-0.658228,0.672152,1.379747,-1.78481,0.006962,-0.202532,0.66519,1.582278,-0.126582,-1.936709,-0.265823,1.367089,272.0,308.0,79.0,79.0,masks_640x600/IMG_0327.png,"2059,404,3800,2054",0.5,8984,0.023978,0.999472
IMG_0328,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,244.695,32.396,0.811,1.7986,178.529,0.9846,0.9657,-0.0459,-0.0153,0.0158,-0.0021,1484.0,-0.113924,0.594937,0.367089,-2.025316,0.240506,-0.829114,0.35443,1.196203,-0.481013,-2.924051,0.392405,1.037975,272.0,308.0,79.0,79.0,masks_640x600/IMG_0328.png,"2059,404,3800,2054",0.5,9940,0.026513,0.999677
IMG_0329,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,312.354,73.023,0.6963,0.8393,165.098,0.9171,1.073,0.0536,-0.0198,0.0046,0.0081,1638.0,-0.21519,1.0,1.060759,-3.531646,0.392405,-1.235443,0.607595,2.296203,0.025316,-3.582278,0.417722,1.746835,272.0,308.0,79.0,79.0,masks_640x600/IMG_0329.png,"2059,404,3800,2054",0.5,11170,0.030056,0.999665
IMG_0330,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,344.342,36.748,0.3155,1.3099,195.235,1.0937,1.0061,0.0356,-0.0527,0.013,0.0213,1395.0,0.35443,1.0,-0.607595,-1.936709,0.677215,-1.272152,0.322785,0.664557,-0.468354,-2.582278,0.873418,0.734177,272.0,308.0,79.0,79.0,masks_640x600/IMG_0330.png,"2059,404,3800,2054",0.5,9263,0.024701,0.999663
IMG_0331,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,86.628,13.154,0.3893,1.1507,208.876,0.9025,0.9102,0.0233,-0.0451,0.0396,-0.0162,1561.0,0.21519,0.974684,-0.367089,-2.177215,0.594937,-1.272152,0.379747,0.905063,-0.544304,-2.924051,0.810127,0.835443,272.0,308.0,79.0,79.0,masks_640x600/IMG_0331.png,"2059,404,3800,2054",0.5,9990,0.026653,0.999685
IMG_0332,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,190.668,64.49,0.7986,1.7707,218.737,1.7367,1.8843,0.0433,-0.0413,0.0371,-0.0053,1758.0,-0.860759,2.531646,1.227848,-3.627848,0.835443,-1.2,1.696203,2.427848,0.113924,-3.582278,0.632911,1.949367,272.0,308.0,79.0,79.0,masks_640x600/IMG_0332.png,"2059,404,3800,2054",0.5,11153,0.029929,0.999147
IMG_0333,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,178.747,49.039,0.3773,1.4806,236.395,1.0512,1.0319,-0.0422,-0.0094,-0.0083,0.017,1506.0,0.189873,1.860759,-0.165823,-1.582278,1.025316,-0.874051,0.835443,0.708228,2.493671,0.468354,-2.392405,-2.21519,272.0,308.0,79.0,79.0,masks_640x600/IMG_0333.png,"2059,404,3800,2054",0.5,10024,0.026827,0.999505
IMG_0334,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,273.129,66.902,0.3222,1.7853,157.96,1.0588,1.0162,0.0248,-0.033,-0.0077,-0.0091,1510.0,0.860759,2.367089,-0.56962,-1.582278,1.613924,-1.075949,0.753165,0.506329,2.518987,0.126582,-2.43038,-2.126582,272.0,308.0,79.0,79.0,masks_640x600/IMG_0334.png,"2059,404,3800,2054",0.5,9432,0.025264,0.999343
IMG_0335,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,358.554,63.841,0.2665,1.1455,213.505,1.0644,0.9062,0.0234,0.0397,0.018,-0.0102,1464.0,0.35443,1.379747,-0.367089,-1.518987,0.867089,-0.943038,0.512658,0.575949,2.443038,0.822785,-2.341772,-2.468354,272.0,308.0,79.0,79.0,masks_640x600/IMG_0335.png,"2059,404,3800,2054",0.5,9403,0.025153,0.999576
IMG_0336,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,296.22,34.16,0.5193,1.3642,158.337,1.0632,0.9232,0.0269,-0.0276,0.0242,-0.0112,1571.0,0.139241,0.835443,-0.262025,-2.316456,0.487342,-1.289241,0.348101,1.027215,-0.405063,-2.949367,0.734177,1.012658,272.0,308.0,79.0,79.0,masks_640x600/IMG_0336.png,"2059,404,3800,2054",0.5,10605,0.028234,0.999673
IMG_0337,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,257.952,39.868,0.8891,1.129,197.793,1.0501,0.9926,0.0028,-0.0434,0.0149,0.0194,1455.0,-0.177215,0.670886,0.810127,-2.962025,0.246835,-1.075949,0.424051,1.886076,-0.063291,-3.113924,0.278481,1.265823,272.0,308.0,79.0,79.0,masks_640x600/IMG_0337.png,"2059,404,3800,2054",0.5,10412,0.027711,0.999484
